"No.","Time","Delta time","Source","Source Port","Destination","Protocol","Destination Port","Length","Info"
"10448","2010-06-13 01:27:35,591818","0.001251","192.168.2.113","3711","63.245.209.72","TCP","443","60","3711  >  443 [ACK] Seq=522 Ack=4020 Win=64240 Len=0"
"10449","2010-06-13 01:27:35,627237","0.035419","207.210.64.84","80","192.168.2.113","TCP","3709","60","80  >  3709 [ACK] Seq=24395 Ack=376 Win=5840 Len=0"
"10450","2010-06-13 01:27:35,675499","0.048262","207.210.64.84","80","192.168.2.113","HTTP","3709","931","HTTP/1.1 200 OK  (GIF89a)"
"10451","2010-06-13 01:27:35,696503","0.021004","63.245.209.72","443","192.168.2.113","TCP","3711","1514","443  >  3711 [ACK] Seq=4020 Ack=522 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"10452","2010-06-13 01:27:35,700499","0.003996","63.245.209.72","443","192.168.2.113","TLSv1","3711","1514","Application Data [TCP segment of a reassembled PDU]"
"10453","2010-06-13 01:27:35,701728","0.001229","192.168.2.113","3711","63.245.209.72","TCP","443","60","3711  >  443 [ACK] Seq=522 Ack=6940 Win=64240 Len=0"
"10454","2010-06-13 01:27:35,704745","0.003017","63.245.209.72","443","192.168.2.113","TCP","3711","1514","443  >  3711 [ACK] Seq=6940 Ack=522 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"10455","2010-06-13 01:27:35,806453","0.101708","63.245.209.72","443","192.168.2.113","TLSv1","3711","1514","Application Data [TCP segment of a reassembled PDU]"
"10456","2010-06-13 01:27:35,807721","0.001268","192.168.2.113","3711","63.245.209.72","TCP","443","60","3711  >  443 [ACK] Seq=522 Ack=9860 Win=64240 Len=0"
"10457","2010-06-13 01:27:35,808692","0.000971","192.168.2.113","3709","207.210.64.84","TCP","80","60","3709  >  80 [ACK] Seq=376 Ack=25272 Win=64240 Len=0"
"10458","2010-06-13 01:27:35,810429","0.001737","63.245.209.72","443","192.168.2.113","TCP","3711","1514","443  >  3711 [ACK] Seq=9860 Ack=522 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"10459","2010-06-13 01:27:35,814173","0.003744","63.245.209.72","443","192.168.2.113","TLSv1","3711","1514","Application Data [TCP segment of a reassembled PDU]"
"10460","2010-06-13 01:27:35,815376","0.001203","192.168.2.113","3711","63.245.209.72","TCP","443","60","3711  >  443 [ACK] Seq=522 Ack=12780 Win=61320 Len=0"
"10461","2010-06-13 01:27:35,833425","0.018049","192.168.2.108","4807","82.98.86.181","TCP","80","60","[TCP Retransmission] 4807  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0"
"10462","2010-06-13 01:27:35,839767","0.006342","192.168.4.118","4449","61.215.193.249","TCP","80","60","[TCP Retransmission] 4449  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17376 Len=0"
"10463","2010-06-13 01:27:35,886759","0.046992","69.192.24.88","80","192.168.56.1","TCP","55221","1514","80  >  55221 [ACK] Seq=1 Ack=1 Win=124 Len=1448 TSval=1403898 TSecr=454212395 [TCP segment of a reassembled PDU]"
"10464","2010-06-13 01:27:35,886918","0.000159","192.168.56.1","55221","69.192.24.88","TCP","80","60","55221  >  80 [RST] Seq=1 Win=0 Len=0"
"10465","2010-06-13 01:27:35,886962","0.000044","69.192.24.88","80","192.168.56.1","HTTP","55221","199","HTTP/1.1 500 Service unavailable (with message)  (text/html)"
"10466","2010-06-13 01:27:35,887066","0.000104","192.168.56.1","55221","69.192.24.88","TCP","80","60","55221  >  80 [RST] Seq=1 Win=0 Len=0"
"10467","2010-06-13 01:27:35,904491","0.017425","192.168.4.119","2906","70.42.138.14","TCP","80","60","[TCP Retransmission] 2906  >  80 [FIN, ACK] Seq=1 Ack=1 Win=16560 Len=0"
"10468","2010-06-13 01:27:35,908733","0.004242","63.245.209.72","443","192.168.2.113","TLSv1","3711","235","Application Data, Application Data"
"10469","2010-06-13 01:27:35,912953","0.004220","192.168.1.104","21351","174.129.196.27","TCP","80","60","[TCP Retransmission] 21351  >  80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0"
"10470","2010-06-13 01:27:36,027415","0.114462","192.168.2.113","3711","63.245.209.72","TCP","443","60","3711  >  443 [ACK] Seq=522 Ack=12961 Win=61139 Len=0"
"10471","2010-06-13 01:27:36,105558","0.078143","192.168.56.1","54777","75.127.97.72","TCP","80","454","[TCP Retransmission] 54777  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=388 TSval=454033440 TSecr=1186364"
"10472","2010-06-13 01:27:36,105608","0.000050","75.127.97.72","80","192.168.56.1","TCP","54777","66","80  >  54777 [ACK] Seq=1 Ack=389 Win=15616 Len=0 TSval=1199453 TSecr=454033440"
"10473","2010-06-13 01:27:36,181109","0.075501","PcsCompu_17:e0:db","","0a:00:27:00:00:00","ARP","","42","Who has 192.168.56.1? Tell 192.168.56.101"
"10474","2010-06-13 01:27:36,181247","0.000138","0a:00:27:00:00:00","","PcsCompu_17:e0:db","ARP","","60","192.168.56.1 is at 0a:00:27:00:00:00"
"10475","2010-06-13 01:27:36,299870","0.118623","69.192.24.88","80","192.168.56.1","TCP","55371","1514","80  >  55371 [ACK] Seq=1 Ack=468 Win=122 Len=1448 TSval=1404001 TSecr=454217744 [TCP segment of a reassembled PDU]"
"10476","2010-06-13 01:27:36,300022","0.000152","192.168.56.1","55371","69.192.24.88","TCP","80","60","55371  >  80 [RST] Seq=468 Win=0 Len=0"
"10477","2010-06-13 01:27:36,449608","0.149586","192.168.2.113","3711","63.245.209.72","TCP","443","60","[TCP Window Update] 3711  >  443 [ACK] Seq=522 Ack=12961 Win=64240 Len=0"
"10478","2010-06-13 01:27:36,554080","0.104472","192.168.56.1","54819","75.127.97.72","TCP","80","389","[TCP Retransmission] 54819  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=323 TSval=454033552 TSecr=1196229"
"10479","2010-06-13 01:27:36,554117","0.000037","75.127.97.72","80","192.168.56.1","TCP","54819","66","80  >  54819 [ACK] Seq=1 Ack=324 Win=15616 Len=0 TSval=1199565 TSecr=454033552"
"10480","2010-06-13 01:27:36,554188","0.000071","192.168.56.1","54820","75.127.97.72","TCP","80","438","[TCP Retransmission] 54820  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=372 TSval=454033552 TSecr=1196229"
"10481","2010-06-13 01:27:36,554198","0.000010","75.127.97.72","80","192.168.56.1","TCP","54820","66","80  >  54820 [ACK] Seq=1 Ack=373 Win=15616 Len=0 TSval=1199565 TSecr=454033552"
"10482","2010-06-13 01:27:36,845591","0.291393","192.168.56.1","17500","192.168.56.255","DB-LSP-DISC","17500","211","Dropbox LAN sync Discovery Protocol"
"10483","2010-06-13 01:27:36,949702","0.104111","192.168.2.113","3709","207.210.64.84","HTTP","80","126","GET /images/qlook/qlookfiletype2.gif HTTP/1.1 "
"10484","2010-06-13 01:27:37,023374","0.073672","207.210.64.84","80","192.168.2.113","TCP","3709","60","80  >  3709 [ACK] Seq=25272 Ack=448 Win=5840 Len=0"
"10485","2010-06-13 01:27:37,025801","0.002427","207.210.64.84","80","192.168.2.113","HTTP","3709","559","HTTP/1.1 200 OK  (GIF89a)"
"10486","2010-06-13 01:27:37,026903","0.001102","192.168.2.113","3709","207.210.64.84","HTTP","80","112","GET /images/nw_red.gif HTTP/1.1 "
"10487","2010-06-13 01:27:37,064832","0.037929","192.168.5.122","22","80.66.211.179","SSHv2","33146","134","Server: Encrypted packet (len=68)"
"10488","2010-06-13 01:27:37,101364","0.036532","207.210.64.84","80","192.168.2.113","HTTP","3709","1238","HTTP/1.1 200 OK  (GIF89a)"
"10489","2010-06-13 01:27:37,191966","0.090602","192.168.5.124","53603","192.168.5.122","DNS","53","86","Standard query 0xaa67 PTR 179.211.66.80.in-addr.arpa"
"10490","2010-06-13 01:27:37,192381","0.000415","192.168.5.122","53","192.168.5.124","DNS","53603","200","Standard query response 0xaa67 PTR 179.211.66.80.in-addr.arpa PTR 179-211-66-80.hosts.abilene.it NS dns2.abilene.it NS dns1.abilene.it A 80.66.208.33 A 80.66.208.49"
"10491","2010-06-13 01:27:37,192992","0.000611","192.168.5.124","59449","192.168.5.122","DNS","53","90","Standard query 0x804a A 179-211-66-80.hosts.abilene.it"
"10492","2010-06-13 01:27:37,193489","0.000497","192.168.5.122","53","192.168.5.124","DNS","59449","176","Standard query response 0x804a A 179-211-66-80.hosts.abilene.it A 80.66.211.179 NS dns1.abilene.it NS dns2.abilene.it A 80.66.208.33 A 80.66.208.49"
"10493","2010-06-13 01:27:37,230527","0.037038","192.168.2.113","3709","207.210.64.84","TCP","80","60","3709  >  80 [ACK] Seq=506 Ack=26961 Win=64240 Len=0"
"10494","2010-06-13 01:27:37,243639","0.013112","80.66.211.179","33146","192.168.5.122","SSHv2","22","118","Client: Encrypted packet (len=52)"
"10495","2010-06-13 01:27:37,243953","0.000314","192.168.5.122","22","80.66.211.179","TCP","33146","66","22  >  33146 [ACK] Seq=1732 Ack=622 Win=7936 Len=0 TSval=26798346 TSecr=411609018"
"10496","2010-06-13 01:27:37,244283","0.000330","80.66.211.179","33146","192.168.5.122","TCP","22","66","33146  >  22 [FIN, ACK] Seq=622 Ack=1732 Win=8624 Len=0 TSval=411609018 TSecr=26798328"
"10497","2010-06-13 01:27:37,244435","0.000152","192.168.5.122","22","80.66.211.179","TCP","33146","66","22  >  33146 [FIN, ACK] Seq=1732 Ack=622 Win=7936 Len=0 TSval=26798346 TSecr=411609018"
"10498","2010-06-13 01:27:37,244641","0.000206","192.168.5.122","22","80.66.211.179","TCP","33146","66","22  >  33146 [ACK] Seq=1733 Ack=623 Win=7936 Len=0 TSval=26798346 TSecr=411609018"
"10499","2010-06-13 01:27:37,248848","0.004207","80.66.211.179","33484","192.168.5.122","TCP","22","74","33484  >  22 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=411609018 TSecr=0 WS=1"
"10500","2010-06-13 01:27:37,249203","0.000355","192.168.5.122","22","80.66.211.179","TCP","33484","74","22  >  33484 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=26798347 TSecr=411609018 WS=128"
"10501","2010-06-13 01:27:37,266388","0.017185","75.127.97.72","80","192.168.56.1","TCP","54726","1514","80  >  54726 [ACK] Seq=1 Ack=410 Win=15616 Len=1448 TSval=1199743 TSecr=454016601 [TCP segment of a reassembled PDU]"
"10502","2010-06-13 01:27:37,266480","0.000092","75.127.97.72","80","192.168.56.1","HTTP","54726","1156","HTTP/1.1 200 OK  (text/html)"
"10503","2010-06-13 01:27:37,266521","0.000041","192.168.56.1","54726","75.127.97.72","TCP","80","66","54726  >  80 [ACK] Seq=410 Ack=1449 Win=32768 Len=0 TSval=454033730 TSecr=1199743"
"10504","2010-06-13 01:27:37,266527","0.000006","192.168.56.1","54726","75.127.97.72","TCP","80","66","54726  >  80 [ACK] Seq=410 Ack=2539 Win=35840 Len=0 TSval=454033730 TSecr=1199743"
"10505","2010-06-13 01:27:37,695901","0.429374","75.127.97.72","80","192.168.56.1","TCP","54726","66","80  >  54726 [FIN, ACK] Seq=2539 Ack=410 Win=15616 Len=0 TSval=1199850 TSecr=454033730"
"10506","2010-06-13 01:27:37,733672","0.037771","192.168.56.1","54726","75.127.97.72","TCP","80","66","54726  >  80 [ACK] Seq=410 Ack=2540 Win=35840 Len=0 TSval=454033847 TSecr=1199850"
"10507","2010-06-13 01:27:37,775682","0.042010","192.168.1.101","1662","68.178.178.97","TCP","80","60","[TCP Retransmission] 1662  >  80 [FIN, ACK] Seq=1 Ack=1 Win=15616 Len=0"
"10508","2010-06-13 01:27:37,775717","0.000035","192.168.1.101","1665","72.172.128.65","TCP","80","60","[TCP Retransmission] 1665  >  80 [FIN, ACK] Seq=1 Ack=1 Win=16863 Len=0"
"10509","2010-06-13 01:27:37,833230","0.057513","75.127.97.72","80","192.168.56.1","TCP","54817","74","[TCP Retransmission] 80  >  54817 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1199885 TSecr=454032736 WS=128"
"10510","2010-06-13 01:27:37,833419","0.000189","192.168.56.1","54817","75.127.97.72","TCP","80","66","[TCP Dup ACK 8941#5] 54817  >  80 [ACK] Seq=371 Ack=1 Win=29696 Len=0 TSval=454033871 TSecr=1192081"
"10511","2010-06-13 01:27:38,033248","0.199829","75.127.97.72","80","192.168.56.1","TCP","54840","74","[TCP Retransmission] 80  >  54840 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1199935 TSecr=454032760 WS=128"
"10512","2010-06-13 01:27:38,033474","0.000226","192.168.56.1","54840","75.127.97.72","TCP","80","66","[TCP Dup ACK 8947#5] 54840  >  80 [ACK] Seq=368 Ack=1 Win=29696 Len=0 TSval=454033921 TSecr=1192101"
"10513","2010-06-13 01:27:38,894897","0.861423","69.192.24.88","80","192.168.56.1","TCP","55094","1514","80  >  55094 [ACK] Seq=1 Ack=1 Win=122 Len=1448 TSval=1404650 TSecr=454212395 [TCP segment of a reassembled PDU]"
"10514","2010-06-13 01:27:38,895064","0.000167","192.168.56.1","55094","69.192.24.88","TCP","80","60","55094  >  80 [RST] Seq=1 Win=0 Len=0"
"10515","2010-06-13 01:27:38,895131","0.000067","69.192.24.88","80","192.168.56.1","HTTP","55094","1231","HTTP/1.1 200 OK  (text/html)"
"10516","2010-06-13 01:27:38,895315","0.000184","192.168.56.1","55094","69.192.24.88","TCP","80","60","55094  >  80 [RST] Seq=1 Win=0 Len=0"
"10517","2010-06-13 01:27:38,895773","0.000458","192.168.2.108","4816","85.183.249.139","TCP","443","60","[TCP Retransmission] 4816  >  443 [FIN, ACK] Seq=1 Ack=2 Win=16914 Len=0"
"10518","2010-06-13 01:27:38,975956","0.080183","75.127.97.72","80","192.168.56.1","TCP","54713","2962","80  >  54713 [ACK] Seq=1 Ack=375 Win=15616 Len=2896 TSval=1200170 TSecr=454016499 [TCP segment of a reassembled PDU]"
"10519","2010-06-13 01:27:38,976111","0.000155","192.168.56.1","54713","75.127.97.72","TCP","80","66","54713  >  80 [ACK] Seq=375 Ack=2897 Win=35840 Len=0 TSval=454034157 TSecr=1200170"
"10520","2010-06-13 01:27:38,976162","0.000051","75.127.97.72","80","192.168.56.1","HTTP","54713","771","HTTP/1.1 200 OK  (text/html)"
"10521","2010-06-13 01:27:38,976256","0.000094","192.168.56.1","54713","75.127.97.72","TCP","80","66","54713  >  80 [ACK] Seq=375 Ack=3602 Win=37888 Len=0 TSval=454034157 TSecr=1200170"
"10522","2010-06-13 01:27:38,976742","0.000486","75.127.97.72","80","192.168.56.1","TCP","54713","66","80  >  54713 [FIN, ACK] Seq=3602 Ack=375 Win=15616 Len=0 TSval=1200170 TSecr=454034157"
"10523","2010-06-13 01:27:39,013481","0.036739","192.168.56.1","54713","75.127.97.72","TCP","80","66","54713  >  80 [ACK] Seq=375 Ack=3603 Win=37888 Len=0 TSval=454034167 TSecr=1200170"
"10524","2010-06-13 01:27:39,354047","0.340566","192.168.2.106","2731","65.61.156.43","TCP","80","60","[TCP Retransmission] 2731  >  80 [FIN, ACK] Seq=1 Ack=1 Win=15794 Len=0"
"10525","2010-06-13 01:27:39,369367","0.015320","192.168.56.1","54794","75.127.97.72","TCP","80","459","[TCP Retransmission] 54794  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29696 Len=393 TSval=454034256 TSecr=1187186"
"10526","2010-06-13 01:27:39,856569","0.487202","75.127.97.72","80","192.168.56.1","HTTP","54730","4410","HTTP/1.1 500 Service unavailable (with message)  (text/html)[Packet size limited during capture]"
"10527","2010-06-13 01:27:39,856728","0.000159","192.168.56.1","54730","75.127.97.72","TCP","80","66","54730  >  80 [ACK] Seq=349 Ack=4345 Win=37888 Len=0 TSval=454034377 TSecr=1200390"
"10528","2010-06-13 01:27:39,856776","0.000048","75.127.97.72","80","192.168.56.1","HTTP","54730","164","Continuation"
"10529","2010-06-13 01:27:39,856866","0.000090","192.168.56.1","54730","75.127.97.72","TCP","80","66","54730  >  80 [ACK] Seq=349 Ack=4443 Win=37888 Len=0 TSval=454034377 TSecr=1200390"
"10530","2010-06-13 01:27:39,857106","0.000240","75.127.97.72","80","192.168.56.1","TCP","54730","66","80  >  54730 [FIN, ACK] Seq=4443 Ack=349 Win=15616 Len=0 TSval=1200390 TSecr=454034377"
"10531","2010-06-13 01:27:39,893670","0.036564","192.168.56.1","54730","75.127.97.72","TCP","80","66","54730  >  80 [ACK] Seq=349 Ack=4444 Win=37888 Len=0 TSval=454034387 TSecr=1200390"
"10532","2010-06-13 01:27:39,954704","0.061034","192.168.56.1","54721","75.127.97.72","TCP","80","66","54721  >  80 [FIN, ACK] Seq=345 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182336"
"10533","2010-06-13 01:27:39,954725","0.000021","192.168.56.1","54718","75.127.97.72","TCP","80","66","54718  >  80 [FIN, ACK] Seq=434 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182068"
"10534","2010-06-13 01:27:39,954729","0.000004","192.168.56.1","54720","75.127.97.72","TCP","80","66","54720  >  80 [RST, ACK] Seq=376 Ack=3610 Win=37888 Len=0 TSval=454034402 TSecr=1197684"
"10535","2010-06-13 01:27:39,954733","0.000004","192.168.56.1","54716","75.127.97.72","TCP","80","66","54716  >  80 [FIN, ACK] Seq=316 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183793"
"10536","2010-06-13 01:27:39,954736","0.000003","192.168.56.1","54719","75.127.97.72","TCP","80","66","54719  >  80 [FIN, ACK] Seq=363 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182077"
"10537","2010-06-13 01:27:39,954738","0.000002","192.168.56.1","54809","75.127.97.72","TCP","80","66","54809  >  80 [FIN, ACK] Seq=387 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1188941"
"10538","2010-06-13 01:27:39,954740","0.000002","192.168.56.1","54723","75.127.97.72","TCP","80","66","54723  >  80 [FIN, ACK] Seq=321 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182339"
"10539","2010-06-13 01:27:39,954742","0.000002","192.168.56.1","54717","75.127.97.72","TCP","80","66","54717  >  80 [FIN, ACK] Seq=330 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183802"
"10540","2010-06-13 01:27:39,954743","0.000001","192.168.56.1","54724","75.127.97.72","TCP","80","66","54724  >  80 [FIN, ACK] Seq=348 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182343"
"10541","2010-06-13 01:27:39,954745","0.000002","192.168.56.1","54725","75.127.97.72","TCP","80","66","54725  >  80 [FIN, ACK] Seq=379 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182610"
"10542","2010-06-13 01:27:39,954747","0.000002","192.168.56.1","54726","75.127.97.72","TCP","80","66","54726  >  80 [RST, ACK] Seq=410 Ack=2540 Win=35840 Len=0 TSval=454034402 TSecr=1199850"
"10543","2010-06-13 01:27:39,954749","0.000002","192.168.56.1","54735","75.127.97.72","TCP","80","66","54735  >  80 [FIN, ACK] Seq=393 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183152"
"10544","2010-06-13 01:27:39,954751","0.000002","192.168.56.1","54734","75.127.97.72","TCP","80","66","54734  >  80 [FIN, ACK] Seq=373 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182399"
"10545","2010-06-13 01:27:39,954753","0.000002","192.168.56.1","54727","75.127.97.72","TCP","80","66","54727  >  80 [FIN, ACK] Seq=377 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182351"
"10546","2010-06-13 01:27:39,954754","0.000001","192.168.56.1","54728","75.127.97.72","TCP","80","66","54728  >  80 [FIN, ACK] Seq=336 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182359"
"10547","2010-06-13 01:27:39,954756","0.000002","192.168.56.1","54731","75.127.97.72","TCP","80","66","54731  >  80 [FIN, ACK] Seq=355 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183133"
"10548","2010-06-13 01:27:39,954771","0.000015","192.168.56.1","54730","75.127.97.72","TCP","80","66","54730  >  80 [RST, ACK] Seq=349 Ack=4444 Win=37888 Len=0 TSval=454034402 TSecr=1200390"
"10549","2010-06-13 01:27:39,954776","0.000005","192.168.56.1","54732","75.127.97.72","TCP","80","66","54732  >  80 [FIN, ACK] Seq=385 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182388"
"10550","2010-06-13 01:27:39,954778","0.000002","192.168.56.1","54854","75.127.97.72","TCP","80","66","54854  >  80 [FIN, ACK] Seq=382 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1199113"
"10551","2010-06-13 01:27:39,954780","0.000002","192.168.56.1","54733","75.127.97.72","TCP","80","66","54733  >  80 [FIN, ACK] Seq=346 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183140"
"10552","2010-06-13 01:27:39,954782","0.000002","192.168.56.1","54848","75.127.97.72","TCP","80","66","54848  >  80 [FIN, ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1197409"
"10553","2010-06-13 01:27:39,954784","0.000002","192.168.56.1","54738","75.127.97.72","TCP","80","66","54738  >  80 [FIN, ACK] Seq=395 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183063"
"10554","2010-06-13 01:27:39,954786","0.000002","192.168.56.1","54846","75.127.97.72","TCP","80","66","54846  >  80 [FIN, ACK] Seq=375 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1195405"
"10555","2010-06-13 01:27:39,954793","0.000007","75.127.97.72","80","192.168.56.1","TCP","54846","78","[TCP Window Update] 80  >  54846 [ACK] Seq=1 Ack=1 Win=14592 Len=0 TSval=1200415 TSecr=454032728 SLE=375 SRE=376"
"10556","2010-06-13 01:27:39,954828","0.000035","192.168.56.1","54739","75.127.97.72","TCP","80","66","54739  >  80 [FIN, ACK] Seq=316 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183124"
"10557","2010-06-13 01:27:39,954831","0.000003","192.168.56.1","54740","75.127.97.72","TCP","80","66","54740  >  80 [FIN, ACK] Seq=380 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183064"
"10558","2010-06-13 01:27:39,954833","0.000002","192.168.56.1","54741","75.127.97.72","TCP","80","66","54741  >  80 [FIN, ACK] Seq=396 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183068"
"10559","2010-06-13 01:27:39,954835","0.000002","192.168.56.1","54847","75.127.97.72","TCP","80","66","54847  >  80 [FIN, ACK] Seq=397 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1194505"
"10560","2010-06-13 01:27:39,954836","0.000001","192.168.56.1","54748","75.127.97.72","TCP","80","66","54748  >  80 [FIN, ACK] Seq=430 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183156"
"10561","2010-06-13 01:27:39,954838","0.000002","192.168.56.1","54852","75.127.97.72","TCP","80","66","54852  >  80 [FIN, ACK] Seq=431 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1194698"
"10562","2010-06-13 01:27:39,954840","0.000002","192.168.56.1","54750","75.127.97.72","TCP","80","66","54750  >  80 [FIN, ACK] Seq=384 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182933"
"10563","2010-06-13 01:27:39,954842","0.000002","192.168.56.1","54749","75.127.97.72","TCP","80","66","54749  >  80 [FIN, ACK] Seq=337 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183165"
"10564","2010-06-13 01:27:39,954844","0.000002","192.168.56.1","54751","75.127.97.72","TCP","80","66","54751  >  80 [FIN, ACK] Seq=411 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183183"
"10565","2010-06-13 01:27:39,954853","0.000009","192.168.56.1","54752","75.127.97.72","TCP","80","66","54752  >  80 [FIN, ACK] Seq=372 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1182971"
"10566","2010-06-13 01:27:39,954855","0.000002","192.168.56.1","54754","75.127.97.72","TCP","80","66","54754  >  80 [FIN, ACK] Seq=371 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184010"
"10567","2010-06-13 01:27:39,954857","0.000002","192.168.56.1","54757","75.127.97.72","TCP","80","66","54757  >  80 [FIN, ACK] Seq=323 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184481"
"10568","2010-06-13 01:27:39,954859","0.000002","192.168.56.1","54760","75.127.97.72","TCP","80","66","54760  >  80 [FIN, ACK] Seq=411 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184380"
"10569","2010-06-13 01:27:39,954861","0.000002","192.168.56.1","54758","75.127.97.72","TCP","80","66","54758  >  80 [FIN, ACK] Seq=348 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184546"
"10570","2010-06-13 01:27:39,954862","0.000001","192.168.56.1","54756","75.127.97.72","TCP","80","66","54756  >  80 [FIN, ACK] Seq=340 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184856"
"10571","2010-06-13 01:27:39,954864","0.000002","192.168.56.1","54755","75.127.97.72","TCP","80","66","54755  >  80 [FIN, ACK] Seq=389 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184021"
"10572","2010-06-13 01:27:39,954865","0.000001","192.168.56.1","54762","75.127.97.72","TCP","80","66","54762  >  80 [FIN, ACK] Seq=381 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184495"
"10573","2010-06-13 01:27:39,954867","0.000002","192.168.56.1","54759","75.127.97.72","TCP","80","66","54759  >  80 [FIN, ACK] Seq=343 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184863"
"10574","2010-06-13 01:27:39,954869","0.000002","192.168.56.1","54761","75.127.97.72","TCP","80","66","54761  >  80 [FIN, ACK] Seq=314 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1184211"
"10575","2010-06-13 01:27:39,954871","0.000002","192.168.56.1","54753","75.127.97.72","TCP","80","66","54753  >  80 [FIN, ACK] Seq=335 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1183883"
"10576","2010-06-13 01:27:39,954872","0.000001","192.168.56.1","54763","75.127.97.72","TCP","80","66","54763  >  80 [FIN, ACK] Seq=385 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1185059"
"10577","2010-06-13 01:27:39,954874","0.000002","192.168.56.1","54764","75.127.97.72","TCP","80","66","54764  >  80 [FIN, ACK] Seq=327 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1188373"
"10578","2010-06-13 01:27:39,954876","0.000002","192.168.56.1","54783","75.127.97.72","TCP","80","66","54783  >  80 [FIN, ACK] Seq=352 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1195089"
"10579","2010-06-13 01:27:39,954877","0.000001","192.168.56.1","54775","75.127.97.72","TCP","80","66","54775  >  80 [FIN, ACK] Seq=308 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1186339"
"10580","2010-06-13 01:27:39,954879","0.000002","192.168.56.1","54772","75.127.97.72","TCP","80","66","54772  >  80 [FIN, ACK] Seq=359 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1186328"
"10581","2010-06-13 01:27:39,954887","0.000008","192.168.56.1","54831","75.127.97.72","TCP","80","66","54831  >  80 [FIN, ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1196637"
"10582","2010-06-13 01:27:39,954922","0.000035","192.168.56.1","54777","75.127.97.72","TCP","80","66","54777  >  80 [FIN, ACK] Seq=389 Ack=1 Win=29696 Len=0 TSval=454034402 TSecr=1199453"
